date_incident,annee,mois,jour,jour_semaine,saison_cyclonique,zone_cotiere,region,district,commune,lon_geocode,lat_geocode,source_geocode,type_incident,description,personnes_concernees,deces
2022-01-25,2022,1,25,1,1,,,,COMORES,44.340745,-12.187962,original,ACCIDENT_ECHOUAGE,Le 24 janvier 2022 vers 16 h le navire SOAMIAFARA battant pavillon malagasy se trouvant à Anjouan Comores depuis plus de 8 mois pour un problème de moteur s’est échoué et a coulé sur la côte de Baudrani en raison du mauvais temps. Il avait à son bord (13) treize membres d’équipage de nationalité malagasy et transportait des tonnes de ciments en provenance de Dar es Salam Tanzanie. Le navire se trouve toujours sous la mer avec sa cargaison le commandant a été repêché et ramené à l’hôpital. Les autorités comoriennes ont ouvert une enquête et le CFIM est toujours en contact avec l’OLI des Comores du CRFIM pour s’enquérir de la suite  de l’affaire.,,
2022-01-25,2022,1,25,1,1,ANTALAHA A TOAMASINA,ATSINANANA,TOAMASINA,Toamasina,49.410375,-18.126982,original,ACCIDENT_DISPARITION,Suite au passage du mauvais temps dans la partie Est de Madagascar deux petites embarcations de pêcheurs membres de l’association de pêcheurs dénommée F3MA ont disparu. L’une des embarcations a été retrouvée cassée devant l’hôtel Marina Beach Fokontany Salazamay CU Toamasina I tandis que l’autre n’est pas encore retrouvée. Les pêcheurs demeurent encore introuvables jusqu’à ce jour.,,
2022-01-26,2022,1,26,2,1,ANTALAHA A TOAMASINA,ANALANJIROFO,Fenoarivo Atsinanana,Fenoarivo atsinanana,49.4329,-17.3899,original,SAR,Dans l'après-midi du 26 janvier 2022 16 pêcheurs partis en mer pour pêcher à bord de 5 pirogues traditionnels ont rencontré des difficultés au large de Rantalova district de Fenoarivo Atsinanana. Ils n’ont pas pu lutter longtemps contre les vagues. Les autorités locales ont déployé huit embarcations pour les sauver. Grace à cette intervention les victimes ont été retrouvées saines et sauves et ramenées à terre avec leurs embarcations respectives.,,
2022-01-27,2022,1,27,3,1,CAP D'AMBRE A BESALAMPY,BOENY,Mahajanga,Mariarano,46.794,-15.296,original,ACCIDENT_DERIVE,Le 24 janvier 2022 deux ressortissants comoriens à bord d’une vedette sans moteur ont été retrouvés au bord de la mer d’Antsanikira CR Mariarano district de Mahajanga II. D’après les autorités locales le Consul de Comores à Mahajanga a fait le nécessaire pour éclairer cette affaire car ces Comoriens étaient arrivés à Madagascar sans papier. Ces derniers ont expliqué qu’ils ont quitté leur pays Djoiezi Moheli Comores le 15 janvier 2022 et emportés jusqu’à Antsanikira CR Marerano district Mahajanga en raison du mauvais temps aux Comores. C’est la raison pour laquelle ils n’ont pas de pièces d’identité Le 26 janvier 2022 à 12h 30mn leur vedette a été remorquée jusqu’à Mahajanga ils sont sains et saufs. Le même jour ils ont fait l’objet d’enquête auprès de la direction régionale de la sécurité publique de Boeny. ,,
2022-02-07,2022,2,7,0,1,CAP D'AMBRE A BESALAMPY,SOFIA,,7 à bord,47.73799,-14.621826,original,ACC_NAUFRAGE,Le 02 juillet 2022 vers 5h du matin un boutre d’une longueur de 7m non baptisé ou sans nom transportant des sept (07) poteaux en beton de la JIRAMA venant d'Antsohihy a coulé à Ankazomiondriky fokontany d’Ampasikely Avaradrano Commune Urbaine d’Analalava. L’armateur une femme de 24 ans le capitaine un homme de 48 ans et  le proprietaire âgé de 22 ans  ont été à bord de ce boutre. Les deux premiers ont pu s'en sortir en s'agrippant sur une planche et ont été secourus par un certain Todisoa à bord de sa pirogue tandis que le proprietaire  reste encore introuvable. D’après le capitaine ce boutre a quitté Antsohihy le 1er juillet 2022 vers  18 h mais  à leur arrivée à l’endroit de l’accident ils ont été obligé de s’arreter à cause du vent fort et leur vedette a chaviré car les cordes tenant les poteaux ont lâché. Les éléménts de la Gendarmerie et la Police Nationale y ont été présents sous l’égide de l’adjoint du chef district pour constat. Les autorités locales continuent les recherches.,,
2022-02-10,2022,2,10,3,1,BESALAMPY A MOROMBE,,,Morondava centre,44.264175,-20.302701,original,ACC_NOYADE,Le 02 octobre 2022 vers 11h30 dans le fokontany Morondava centre Commune Urbaine de Morondava un jeune homme de 27 ans originaire d’Antananarivo employé d’une entreprise chargée de construire un pont à Betela Morondava a trouvé la mort au cours d’un accident de baignade. Deux policiers issus du Commissariat Central et deux gendarmes de cette localité se sont dépêchés sur les lieux. Après l’intervention des plongeurs le corps sans vie de la victime a été retrouvé vers 15h15 dans cet endroit et a été récupéré par le personnel du BMH. ,,
2022-02-11,2022,2,11,4,1,CAP D'AMBRE A ANTALAHA,,,,50.005313,-13.353273,original,ACC_NOYADE,Le 02 novembre 2022 vers 15h dans le quartier d’Andranomasibe I à 200 m du port de Vohémar une fillette de 11ans s'est noyée. La victime domiciliée à Andranomasikely II Commune Urbaine de Vohémar nageait avec ses amies puis était emportée au large par le courant marin. Elle a émis des gestes d’alertes et certaines personnes ont tenté de la secourir mais en vain. Après constatation du décès le médecin légiste a remis le corps sans vie à la famille,1 mort,
2022-02-16,2022,2,16,2,1,ANTALAHA A TOAMASINA,,,Maitsokely,49.582811,-16.918798,original,ACCIDENT_NAUFRAGE,"Le 15 février 2022 vers 17h10mn une petite pirogue avec 04 personnes à bord a fait naufrage dans le fokontany Matsokely. La pirogue est partie de ce fokontany le même jour vers 17h pour rallier Soanierana Ivongo. Cet incident est dû au passage de la tempête tropicale modérée Dumako. A cet effet 02 personnes ont survécu alors que les autorités locales le Bureau National de Gestion de Risque et de Catastrophe (BNGRC) et les villageois sont à la recherche des 02 autres. Ils ont ainsi déployé la vedette du BNGRC pour l’opération SAR. Le 15 février 2022 vers 11h un corps d’un homme sans vie a été retrouvé à l’embouchure près de Matsokely et ramené par sa famille après le constat effectué par la Police Nationale et le Médecin légiste. L’opération se poursuivie ce 16 février 2022.
Le 17 février 2022 vers 11h le corps du deuxième défunt a été retrouvé dans le fokontany Andakazaha Commune rurale de Andratabe.  Après constat le jour même vers 17h il a été transporté à Vavatenina.",,
2022-02-24,2022,2,24,3,1,NOSY BE ET ENVIRONS,,,nosy tanikely,48.239862,-13.483604,original,SAR,Le 22 février 2022 vers 14 heures au large de Nosy Tanikely deux (02) pirogues à voile en bois en provenance de Madirokely Nosy Be avec sept (07) pêcheurs à bord ont fait naufrage. La cause de l’incident serait un changement brusque des conditions météorologiques occasionnant des vents forts et des fortes houles ayant entrainé la déchirure de la voile de l’une des pirogues et le chavirement de l’autre. L’équipe de l’APMF de Nosy Tanikely a déployé la vedette rapide FAED II pour procéder à l'opération de sauvetage des victimes. Ces dernières ont pu être ramenées à terre à Nosy Be saines et sauves. L’opération de sauvetage a duré environ 2heures à la suite de laquelle les responsables auprès de l’APMF ont sensibilisé les pêcheurs sur la vérification au préalable des conditions météorologiques avant de sortir en mer,,
2022-02-24,2022,2,24,3,1,ANTALAHA A TOAMASINA,,,depot Analakininnina toamsina,49.418745,-18.1547,original,ACCIDENT_NOYADE,Dans l’après-midi du 23 février 2022 un petit garçon s’est baigné dans la partie du quartier de Dépôt Analakininina à Toamasina. Il a été emporté par les vagues et sa tête a violemment heurté une branche de bois. Suite à ce coup et malgré les secours effectués par le fokonolona il n’a pas pu être sauvé. Son corps a été remis à sa famille,,
2022-03-07,2022,3,7,0,1,ANTALAHA A TOAMASINA,ANALANJIROFO,,11 à bord,50.02985,-16.042554,original,ACC_NAUFRAGE,Le 08 juillet 2022 vers 10 heures le navire MS FANEVASOA battant pavillon malagasy a appareillé de Namantoana à destination de Mananara Nord. Vers 16h30mn les éléments du poste fixe de la GN de Fampotabe commune rurale de Vinanivao ont été avisé par le chef secteur de Namantoana que le navire est injoignable après avoir subi une panne de moteur à quelques heures de son départ et demeure introuvable jusqu’à ce jour. Afin de recueillir plus amples informations pour les recherches et sauvetage éventuels les éléments du PF de Fampotabe se sont dépêchés sur Namantoana. 04 membres d'équipage se trouvaient à bord avec 07 passagers dont le propriétaire. D'après une communication faite à l'APMF de Mananara avaratra le 08 juillet 2022 dans la matinée le corps sans vie d'un homme tatoué de portrait d'un navire a été découvert à Tanambe Mananara Nord. Des 11 personnes à bord seul un corps a été trouvé. Les responsables du district de Mananara zone du drame continuent les recherches conjointement avec ceux de Masoala et Namantoana.,,
2022-03-18,2022,3,18,4,1,,,,,51.946667,-15.125,original,ACCIDENT_NAUFRAGE, Le 18 mars 2022 à 15h45 une information a été reçue par MRCC Réunion (CROSSRU) qu'un bateau de plaisance mauricien environ 12 mètres immatriculé PC 7731OL15 équipé d’un moteur hors-bord avec le logo « TICANON » a été localisé en état renversé à l’Est des eaux de Madagascar notamment à 70 nautiques à l’est d’Antalaha à la position 15° 07.50 S et 051 °56.80 E.  Aucune personne n’a été trouvée aux alentours de cette embarcation. A noter que TICANON a été déclaré voler dans les zones maritimes de l’ile Maurice depuis janvier 2022. Le CFIM a reçu les informations le 22 mars 2022.,,
2022-03-21,2022,3,21,0,1,,,,,42.573333,-20.860833,original,SAR,Le 19 mars 2022 vers 17h12 heures locales le voilier baptisé S.V LORRIGRAY II (MMSI 601145000 pavillon Afrique du Sud) a chaviré au large à environ 68 nautiques (127km) au Nord-Ouest de Morombe dans le Canal de Mozambique à la position 20°51’ 39’’S et 42°34’ 24’’E. En partance de Dzaoudzi Comores le 15 mars 2022 vers 07h28mn UTC le voilier avait trois (03) membres d’équipage à bord dont 1 Canadien 1 Suédois et 1 Italien. Suite à une importante voie d’eau il a coulé le 20 mars 2022 en fin d’après-midi. Alerté par le CROSS La Réunion le MRCC Madagascar a coordonné l’opération SAR en contactant le pétrolier PETALOUDA (MMSI 311001200 pavillon Bahamas) qui est arrivé sur le lieu de l’incident le 20 mars 2021 vers 10h30 heures locales en partance de Mossel Bay Afrique du Sud. Les 03 marins à bord ont pu être récupérés sains et saufs et ont été débarqués au large de Mayotte le 22 mars 2022 vers 08h00 UTC,,
2022-03-26,2022,3,26,5,1,CAP D'AMBRE A BESALAMPY,,,,46.327774,-15.725333,original,ACCIDENT_CADAVRE,Le 26 mars 2022 dans le quartier Secteur 3 d’Aranta Commune Urbaine de Mahajanga un corps sans vie a été découvert sur la plage. Il s'agit d’un homme âgé de 22 ans domicilié au secteur 3 Aranta tireur de ‘’pousse-pousse ‘’dans cette ville. Les éléments du BMH et la Police Nationale se sont dépêchés pour constat en présence du Chef de Secteur 3 Aranta. Le corps du défunt a déjà été remis à sa famille. Une enquête judiciaire a été ouverte et confiée au Service Régional de la Police Judiciaire de Mahajanga. Il est à souligner qu’il s’agit d’un mort suspect.,,
2022-04-04,2022,4,4,0,1,ANTALAHA A TOAMASINA,,,NOSY BORAHA ,49.856382,-17.038908,original,SAR,Dans la journée du lundi 04 avril 2022 une vedette équipée d’un moteur hors-bord nouvellement construite dénommée « S.Mer La Pirogue » TM 13 020 est partie de Mahambo pour rejoindre Ambodifotatra Nosy Boraha. Dépourvue d’équipement d’aide à la navigation la vedette avec 5 équipages à bord s’est perdue en mer à l’Est de l’île pour se retrouver coincé dans les récifs d’Ambohidena à la position 16°52’00’’S 49°58’55’’E. Son ancre s’est brisée en raison des conditions météorologiques. Suite à l’appel de détresse lancé par l’équipage les autorités maritimes de Nosy Boraha sont venues à leurs secours. Les éléments de l’APMF et du DMSM (Détachement de la Marine Nationale de Sainte Marie) se sont déplacés en moto vers Sahasifotra pour diriger les opérations de sauvetage. Les pêcheurs des villages aux alentours à bord de deux pirogues ont été utilisés pour chercher et ramener la vedette vers le rivage. Les membres d’équipage sont arrivés sains et saufs le 05 avril à 0100C dans l’anse d'Ampanihy avec leur vedette.,,
2022-04-13,2022,4,13,2,1,ANTALAHA A TOAMASINA,,,Ile aux Prunes,49.45793,-18.050924,original,ACC_CADAVRE, Le 12 avril 2022 vers 13h 30 le corps sans vie d’un enfant de 14 ans sexe masculin et identité inconnue a été découvert sur la plage de l’île aux Prunes une petite île qui se trouve au Nord de Toamasina. D’après le constat effectué par les Officiers de Polices Judiciaires en présence de l’APMF Toamasina et du BMH l’enfant était mort de noyade en mer depuis 72 heures avec une fracture crânienne.,,
2022-04-17,2022,4,17,6,1,CAP D'AMBRE A BESALAMPY,,,,46.26725,-15.878718,original,ACC_,Dans la matinée du 17 avril 2022 au port de Mahajanga une voiture 4x4 a glissé vers le contrebas au bord de la mer lorsque le conducteur a fait une manœuvre et n’a pas pu maitriser l’opération. Aucune perte en vie humaine n’est à déplorer mais le dégât matériel est assez considérable.,,
2022-04-18,2022,4,18,0,1,MOROMBE AU CAP SAINTE MARIE,,,LAVANONO,44.945253,-25.429066,original,ACC_NOYADE,Le 18 avril 2022 sur la plage de Lavanono commune de Tranovaho district de Beloha région Androy trois jeunes de 16 à 23 ans ont été emportés par les vagues lors de leur baignade. Trois autres jeunes de même âge ont tenté de leur porter secours mais ont également péri. Les autorités ainsi que les éléments de la gendarmerie se sont dépêchés sur les lieux du drame. Trois corps ont été récupérés le 19 avril tandis que les trois autres ont été retrouvés aux alentours du lieu de l’incident le 20 avril vers 12heures,,
2022-04-18,2022,4,18,0,1,ANTALAHA A TOAMASINA,,,,49.416912,-17.377436,original,ACC_NOYADE,Le 18 avril 2022 vers 17 heures sur la plage dénommée « La Piscine » à Fenoarivo Atsinanana trois jeunes du Lycée Saint Joseph Vavatenina ont été emportés par les vagues lors d’une baignade. A la suite des recherches effectuées par la Gendarmerie et les pompiers un premier corps a été retrouvé le 19 avril vers 11 heures un autre vers midi et le troisième a été découvert par des pêcheurs au large à 1 km à l’Est du lieu de l’incident le 20 avril vers 08h50,,
2022-04-20,2022,4,20,2,1,NOSY BE ET ENVIRONS,,,Dzamandzar,48.19257,-13.357996,original,SAR,La nuit du 20 avril 2022 48 pêcheurs répartis dans 21 pirogues ont quitté la côte de Nosy Be dans le quartier d’Ampasy fokontany Dzamandzar. Le 22 avril 2022 en fin de l’après-midi 24 pêcheurs seulement sont retournés. Le 23 avril 2022 les Forces de l’Ordre et l’équipe de l’APMF ont procédé à l’opération SAR des disparus en déployant une vedette pour trouver les victimes. Depuis le 22 avril jusqu’au 24 avril 2022 au total 45 pêcheurs ont été retrouvés sains et sauf à bord des 19 pirogues. Ainsi 02 pirogues ayant à bord les dénommés Mako Jao et Mbola sont encore introuvables jusqu’au 29 avril 2022. Il semble que pendant leur navigation en mer il y ait eu des vents forts. ,,
2022-04-21,2022,4,21,3,1,ANTALAHA A TOAMASINA,,,Plage Miou Miou,49.407157,-18.120616,original,ACC_NOYADE,Le 21 avril 2022 vers 07h du matin un homme âgé de 21 ans parti pêcher au large du Lycée Jacques Rabemananjara Commune Urbaine de Toamasina I a subitement disparu. Ayant remarqué sa disparition ses coéquipiers sont partis à sa recherche depuis le jour d’incident. Le 23 avril 2022 vers 04h du matin le corps sans vie de la victime a été retrouvé au bord de la mer de MIOU-MIOU Toamasina. Le corps a été remis à sa famille après le constat effectué par le BMH et la Police Scientifique et Technique au sein de la Police Judiciaire du Commissariat Central de Toamasina. Il se serait noyé.,,
2022-04-21,2022,4,21,3,1,CAP D'AMBRE A BESALAMPY,,,Petite Plage ,46.323277,-15.67107,original,ACC_DISPARITION,En partance de la Petite Plage de Mahajanga le 21 avril 2022 vers 06h du matin deux (02) pêcheurs à bord d’une pirogue à voile ne se sont pas revenus à terre. Suite à cette disparition la famille de la victime avec l’aide de l’Association des pêcheurs de la Petite Plage est partie à la recherche des victimes le 22 23 et 24 avril 2022 en utilisant une vedette privée appartenant à un ressortissant étranger mais le résultat de la recherche était resté vain. Après avoir contacté les autorités locales l’opération de recherche a continuée le 25 avril 2022 mais toujours sans résultat. Dans la matinée du 27 avril 2022 un corps sans vie de l’un des deux pêcheurs a été retrouvé sur la plage de la Commune Rurale de Namakia. Son coéquipier n’a pas encore été retrouvé.,,
2022-04-26,2022,4,26,1,1,MOROMBE AU CAP SAINTE MARIE,,,Mahavatsy I,43.667964,-23.359946,original,SAR,Le 26 avril 2022 vers 17h au large de Nosinihita fokotany Mahavatsy I Commune Urbaine de Toliara I District Toliara une pirogue avec quatre (04) pêcheurs à bord a fait naufrage à cause du passage de la Forte Tempête Tropicale JASMINE. Deux des quatre pêcheurs ont été ramenés par les vagues vers la côte dont l’un a perdu la vie. Un autre a été retrouvé vivant le 27 avril 2022. Quant au dernier il n’a pas encore été retrouvé. L’Agence Portuaire Maritime et Fluviale (APMF) et la Gendarmerie Nationale ont entamé l’opération SAR depuis le jour de l’incident.,,
2022-05-11,2022,5,11,2,0,ANTALAHA A TOAMASINA,,,,49.424142,-18.155819,original,ACC_INCENDIE,Le 05 novembre 2022 à 07h du matin le navire « BALEINE » immatriculé TM 14-113 pavillon malagasy a pris feu au quai Plage du port de Toamasina. Le feu s’est déclenché par des étincelles d’un poste de soudure que l’équipage a utilisé sur le pont dudit navire. La passerelle de navigation du navire a été complètement brûlée mais suite aux interventions des pompiers le feu a été maîtrisé vers 07h45. Aucun blessé ni perte de vie humaine n’a été signalé. Ce navire était sur le point de partir pour Taolagnaro le soir transportant 400Tonnes de riz. Les responsables ont déjà débarqué toutes les marchandises. Aucun dommage n’a été déclaré. Les éléments de la Police Nationale du Port et l’APMF de Toamasina ont été présents pour constater l’incident et procéder à l’enquête.,,
2022-05-31,2022,5,31,1,0,ANTALAHA A TOAMASINA,,,,49.423801,-18.163201,original,ACC_NOYADE,Dans l’après-midi du 30 mai 2022 à Toamasina trois (03) personnels de sécurité de la société d’Ambatovy ont été noyés pendant qu’il se baignaient à Tapak’ala près de la cité des cadres de la société d’Ambatovy. Disparues depuis ce jour l’une de ces trois personnes a été retrouvée sans vie près du port de Toamasina le 31 mai 2022 vers 5h du matin alors que les deux autres restent introuvables. A cet effet le service de la Police Judiciaire du Commissariat Central de Toamasina s’est déplacé au port pour constater ce décès. La société d’Ambatovy ainsi que la famille des victimes ont poursuivi la recherche des disparues. Le Centre de Fusion d’Informations Maritimes (CFIM) a déjà informé le MRCC ((Maritime Rescue Coordination Centre) auprès de l’Agence Portuaire Maritime et Fluviale (APMF) sur cet incident. L’un des corps sans vie a été trouvé par un pêcheur le 14 juin 2022 près du lieu d’incident.,,
2022-06-02,2022,6,2,3,0,CAP D'AMBRE A BESALAMPY,,,,46.30034,-15.710816,original,ACCIDENT_NOYADE,Le 06 février 2022 un graisseur est tombé à la mer lorsqu’il était en train de manipuler les amarres du navire MS LUMINA. Ce navire battant pavillon malagasy était amarré au Port de Mahajanga lors de l’incident. Malgré les recherches effectuées par les autorités il n’a pas encore été retrouvé. Les recherches se poursuivent. ,,
2022-06-05,2022,6,5,6,0,CAP D'AMBRE A ANTALAHA,NORD,,,49.370287,-12.215292,original,ACC_PANNE,Le 04 mai 2022 vers 21h28 UTC lors du monitoring journalier effectué par le CFIM le navire cargo STAR PAOLA pavillon Liberia MMSI 636020465 a été détecté sur les plateformes SEAVISION et SKYLIGHT au mouillage près du port d’Antsiranana dans la mer territoriale malagasy. Des informations reçues de l’APMF d’Antsiranana le commandant de ce navire a informé qu’en raison d’une panne technique le navire a demandé de rejoindre le port d’Antsiranana. Suite aux opérations d’interventions techniques des plongeurs professionnels du 07 au 10 mai 2022 le navire STAR PAOLA a quitté son lieu de mouillage le 11 mai 2022 vers 01h00 du matin à destination de Singapour.,,
2022-06-07,2022,6,7,1,0,,SOFIA,,3 à bord,44.872551,-16.143312,original,ACC_NAUFRAGE,Le 02 juillet 2022 un boutre en bois non baptisé avec sept (07) pêcheurs à bord a fait naufrage et a coulé au large de Bevatry District de Soalala. Le même jour un autre boutre baptisé « JEAN NOEL » de passage sur le lieu leur a porté secours. A l’issue de cette intervention 05 personnes sur les 07 ont été secourues tandis qu’une personne est morte noyée et une autre portée disparue en mer. Le boutre JEAN NOEL est tombé en panne de moteur le 03 et 04 juillet 2022 au large. Le 05 juillet 2022 vers 15h un navire loué par la société AQUALMA venant de Besalampy est passé sur le lieu et leur a porté assistance. Ce dernier a remorqué le boutre JEAN NOEL jusqu’à Mahajanga. Les 05 personnes secourues sont actuellement entre les mains des responsables sanitaires à Mahajanga.,,
2022-06-11,2022,6,11,5,0,,,,,48.032223,-25.97922,original,ACC_NOYADE,Le 06 novembre 2022 le JRCC Madagascar a reçu une information en provenance du CROSS REUNION portant alerte sur la disparition d’un homme de 27 ans marin professionnel ressortissant philippins à bord du navire vraquier GALAXY GLOBE pavillon Iles Marshall. L’incident est survenu au Sud-Est de Taolagnaro (26°00.02'S - 048°01.80'E). L’alerte initiale a eu lieu le 05 novembre 2022 vers 22H01 GMT. Des actions ont été menées par le JRCC Madagascar appuyé par le CROSS SUD OCÉAN INDIEN. Malgré des efforts déployés l’équipage du navire GALAXY GLOBE a lancé un communiqué à l’endroit du JRCC Madagascar d’arrêter les recherches compte tenu de la marge de temps écoulée depuis la disparition du marin (48H). La diffusion de l’alerte concernant l'homme à la mer a été ainsi stoppée le 06 novembre à 17h32 suite à l'échange de la situation entre Cap Town Cross Réunion JRCC et le navire.,1 mort,
2022-06-12,2022,6,12,6,0,CAP D'AMBRE A BESALAMPY,,,SAR,46.363475,-15.303948,original,ACC_DERIVE,Le 06 décembre 2022 durant le monitoring le navire cargo CHAMDA 3 de pavillon Malagasy MMSI 647861302 avec 24 passagers et 9 équipages à bord a été localisé à la dérive avec une vitesse de 08 nœud dans la partie Ouest des côtes de Madagascar soit à   8518 nautiques (157 km) au Nord-Ouest de Mahajanga. Il a été chargé des produits locaux et des planches. Ce navire a quitté le port de Mahajanga le 04 décembre 2022 vers 12h 22 heures locales pour rallier Anjouan Comores.  Le 05 décembre 2022 à 03 heures 02 heures locales il a commencé de diminuer sa vitesse. D’après l’entretien téléphonique avec un responsable auprès de l’APMF Mahajanga ce navire a rencontré un problème de propulsion et a demandé une assistance. Le 07 décembre le navire caboteur CHAMDA 3 a été récupéré par le patrouilleur de la Surveillance des pêches ATSANTSA et est arrivé au port de Mahajanga le 07 décembre vers 23h20mn. ,,
2022-06-29,2022,6,29,2,0,ANTALAHA A TOAMASINA,,,,49.719247,-15.446874,original,ASSISTANCE,Le 29 juin 2022 vers 5h du matin une embarcation équipée d’un moteur avec dix (10) passagers et trois (3) équipages ont sciemment quitté le quartier d’Ambanizana district de Maroantsetra pour rejoindre la ville de Maroantsetra à l’insu de toutes les autorités locales. Le même jour vers 9h à quelques miles nautiques de son arrivée à l’entrée de la passe l’embarcation n’a pas pu continuer de naviguer car elle n’arriva plus à rester à flot à cause du mauvais temps. Une opération de sauvetage a été déclenchée par les autorités locales et toutes les personnes à bord ont été sauvées. Toutefois le pilote de cette embarcation a été arrêté par la Gendarmerie et sera présenté au Parquet après une enquête judiciaire.,,
2022-06-29,2022,6,29,2,0,NOSY BE ET ENVIRONS,,,,48.275567,-13.407329,original,ACC,Le 29 juin 2022 vers 2 heures du matin dans le fokontany Befitina Andavakotoko district de Nosy Be des centaines de palissandres et deux (02) boutres en cours de réparation ont été calcinés. D’après les informations sommaires le feu serait venu du brûlage des ordures à l’air libre près de cet endroit. Une enquête judiciaire a été ouverte et est menée par le Service de la Police Judiciaire du Commissariat de Police de Nosy Be.,,
2022-07-03,2022,7,3,6,0,CAP D'AMBRE A BESALAMPY,,,Baie de Mahajamba,47.015424,-15.229069,original,SAR,Le 07 mars 2022 l’APMF a été avisé par le pétrolier AVISOA qui a fait route de Mahajanga pour Antsiranana qu’un homme accroché à un morceau de bois se trouvait en mer au large de la Baie de Mahajamba. Le navire était positionné à 15°06S 046°35E à l’Ouest de la Pointe Ambararata. Le Commandant de l’AVISOA a procédé à l’opération de sauvetage de la victime qui a pu être sauvée en état de conscience ; la vedette AIDA de l’APMF a été déployée pour récupérer le pêcheur rescapé au Grand Pavois lieu de rendez-vous avec l’Avisoa. Selon le rescapé ils étaient 2 à bord de la pirogue SARY ITOVIZANA partis de Mahajanga le 05 mars pour aller pêcher mais au retour ils ont fait une fausse manœuvre ayant entrainé le naufrage de la pirogue. Les 2 pêcheurs ont pu s’accrocher au balancier qui restait de la pirogue mais le plus jeune a péri n’ayant pas pu lutter contre la faim et la chaleur. Son corps n’a pas encore été retrouvé. Le rescapé est sorti de l’hôpital le 08 mars après avoir reçu les soins nécessaires.,,
2022-07-05,2022,7,5,1,0,ANTALAHA A TOAMASINA,EST,,,49.425413,-18.155559,original,ACC_PANNE,Le 07 mai 2022 vers 18 heures le bateau de pêche FANANTARA pavillon malagasy appartenant à la société REFRIGEPECHE est entré au quai du port de Toamasina à cause du problème technique qu’il a eu en mer. Il a dû débarquer ses captures dont 6Tonnes 851 de crevettes et 13Tonnes 710 de poissons. Le 09 mai 2022 vers 17 h 30 ce navire repart en pêche dans la zone D 1 de la Zone de pêche malagasy.,,
2022-07-07,2022,7,7,3,0,CAP D'AMBRE A BESALAMPY,BOENY,,port,46.309929,-15.726833,original,ACC_INCENDIE,Le 06 juillet 2022 vers 16H54MnC une flamme avec une fumée blanche a été aperçue provenant d’un conteneur vide qui a servi à barricader le portail d’un des magasins se trouvant dans l’enceinte du port de Mahajanga. Dans ce conteneur étaient empilés des cartons vides empruntés par les dockers pour se reposer après le travail. Les sapeurs pompiers sont arrivés à temps pour maitriser le feu en 15 minutes sans aucun dégât matériel important. La Gendarmerie Nationale est en charge de l’enquête.,,
2022-07-13,2022,7,13,2,0,MOROMBE AU CAP SAINTE MARIE,ATSIMO ANDREFANA,,34 à bord,43.740956,-23.428784,original,ACC_CHAVIREMENT,Le 13 juillet 2022 entre Ankilibe et Sarodrano district Toliara II une pirogue en bois à moteur a chaviré vers 03h du matin à cause du détachement du balancier de sa coque. Trente quatre (34) personnes étaient à bord de cette pirogue en partance de Toliara le jour même vers 02h du matin. Trente (30) sont rescapées trois (03) personnes retrouvées sans vie et un (01) passager demeure introuvable. L’Agence Portuaire Maritime et Fluviale (APMF) de Toliara et la Gendarmerie Nationale poursuivent la recherche de la dernière victime.,,
2022-07-16,2022,7,16,5,0,CAP D'AMBRE A BESALAMPY,,,9 à bord,45.057177,-13.064937,original,ACC_DERIVE,Le 16 juillet 2022 à 11h30mn heures locales le caboteur de pavillon malagasy « SHANNY » immatriculation 04006 MJ avec 09 équipages à bord s’était trouvé en difficulté à l’intérieur d’un lagon au large de Ngouja à environ 63 nautiques au Sud de Mayotte ; à la position 13°03.90'S et 045°03.43'E / 195° au Sud de Mayotte. Le 14 juillet 2022 vers 17H45MnC le navire a quitté le port de Mahajanga à destination d’Anjouan aux Comores mais en raison de la forte houle de 4m le navire a dérivé vers la barrière récifale de Mayotte. Suite au lancement d’alerte effectué par le Capitaine dudit navire et les divers échanges d’informations entrepris par les différentes entités concernées le SNS 976 TAMANI de la station de Dzaoudzi qui était en exercice dans le Sud de Mayotte est venu l’assister afin de le sortir de cette zone dangereuse. Tous les membres l’équipage sont sains et saufs. Le navire SHANNY a pu repartir vers sa destination le soir.,,
2022-07-17,2022,7,17,6,0,ANTALAHA A TOAMASINA,ANALANJIROFO,,Ilot sables,49.833408,-17.11503,original,ACC_ECHOUAGE,"Le 17 juillet 2022 vers 13H00MnC le voilier monocoque dénommé ""DJINN 7"" pavillon mauricien immatriculé PPC61030L06 a été trouvé par deux pêcheurs du Fokontany de Vohilava échoué et abandonné sur l’îlot aux sables au Sud-Est de Nosy Boraha. Ce voilier a été déclaré volé par son propriétaire qui réside à Roche Brunes Île Maurice le 03 juillet 2022. Les pêcheurs l’ont tiré jusqu’à la plage près de leur fokontany qui se trouve dans la partie sud-ouest de l’île. Les autorités locales composées de la Direction de l’APMF du Commandant de détachement de la Marine du Commandant de Brigade de la GN se sont rendues sur le lieu pour procéder au constat. Aucune personne ne se trouvait à bord et la cabine était fermée. A l’intérieur se trouvaient des gilets de sauvetage une boîte à pharmacie des coussins et quelques ustensiles de cuisine mais aucune trace de vie récente. De plus le voilier était démâté et de l’eau de mer était entré à l’intérieur de la cabine.",,
